Country Name,Country Code,Series Name,Series Code,2015,2016,2017,2018,2019
Kyrgyz Republic,KGZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.7240511,1.595525948,1.506889097,1.73973556,..
Kyrgyz Republic,KGZ,Individuals using the Internet (% of population),IT.NET.USER.ZS,30.24704278,37,38.19903776,..,..
Kyrgyz Republic,KGZ,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.752024087,1.697389571,1.576011089,1.571122175,1.55869225
Kyrgyz Republic,KGZ,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,19.9,18.9,18,17.1,16.4
Kyrgyz Republic,KGZ,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,127.1905538,125.3393872,136.8066442,138.5660601,134.3947411
Lao PDR,LAO,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,5.6999998,6.1999998,6.8000002,7.1999998,7.9000001
Lao PDR,LAO,Access to electricity (% of population),EG.ELC.ACCS.ZS,89.7,90.77253723,93.6,98.07460022,100
Lao PDR,LAO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.284645373,2.243695741,2.662148349,2.660908493,..
Lao PDR,LAO,Individuals using the Internet (% of population),IT.NET.USER.ZS,18.2,21.87,25.51043508,..,..
Lao PDR,LAO,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..
Lao PDR,LAO,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,42.1,40.5,39.1,37.8,36.5
Lao PDR,LAO,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,55.28959094,57.82353269,53.38406897,51.86337704,60.84399721
Latvia,LVA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100
Latvia,LVA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Latvia,LVA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.701592949,3.648821125,3.665855236,3.959165078,..
Latvia,LVA,Individuals using the Internet (% of population),IT.NET.USER.ZS,79.20058292,79.84209778,80.114077,83.57717486,86.13545644
Latvia,LVA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.037829348,1.450693304,1.594821503,2.062277415,2.028669033
Latvia,LVA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,4.3,4,3.8,3.6,3.5
Latvia,LVA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,129.6507839,134.240928,126.2941822,107.3489247,108.6572233
Lebanon,LBN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,..,..,..,..
Lebanon,LBN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Lebanon,LBN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.140719561,4.141917802,4.293649871,4.039707217,..
Lebanon,LBN,Individuals using the Internet (% of population),IT.NET.USER.ZS,74,76.11,78.18077489,..,..
Lebanon,LBN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,4.486884345,5.062663113,4.505139801,4.952761494,4.707900587
Lebanon,LBN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,7.1,6.8,6.6,6.4,6.2
Lebanon,LBN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,71.29772813,63.70068515,64.50864324,64.49805872,61.81650253
Lesotho,LSO,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,36.5,37.299999,38,39,39.400002
Lesotho,LSO,Access to electricity (% of population),EG.ELC.ACCS.ZS,31.78407669,35.18151093,33.7,47,44.64067841
Lesotho,LSO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.083044238,1.093954288,1.166608974,1.218975994,..
Lesotho,LSO,Individuals using the Internet (% of population),IT.NET.USER.ZS,25,32.45385695,39,40.8,42.30173357
Lesotho,LSO,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.733428072,1.77949879,1.953055612,1.788602874,1.622520184
Lesotho,LSO,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,72.6,72.9,73.1,72.1,71.4
Lesotho,LSO,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,103.9397364,110.0185058,113.8305187,75.0424507,79.12569144
Liberia,LBR,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,0.2,0.2,0.2,0.2,0.2
Liberia,LBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,15.52771091,17.7,24.2,24.81807899,27.64920998
Liberia,LBR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.281738703,0.307404659,0.267958311,0.273917114,..
Liberia,LBR,Individuals using the Internet (% of population),IT.NET.USER.ZS,10,15.7,16.3,18.9,22
Liberia,LBR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.051498096,1.062638322,0.94000927,1.190659897,1.401492875
Liberia,LBR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,64.4,63.1,62,60.8,59.5
Liberia,LBR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,81.65948531,67.95610958,56.56895266,..,..
Libya,LBY,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,..,..,..,..
Libya,LBY,Access to electricity (% of population),EG.ELC.ACCS.ZS,73.4978714,71.91355133,70.33727264,67,68.53218842
Libya,LBY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,8.388494488,7.883354692,8.632790044,8.825249137,..
Libya,LBY,Individuals using the Internet (% of population),IT.NET.USER.ZS,19.01607978,20.27215956,21.75892062,..,..
Libya,LBY,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..
Libya,LBY,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,11.4,11,10.6,10.2,9.9
Libya,LBY,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,151.8635343,117.9894772,91.4792962,..,..
Liechtenstein,LIE,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,..,..,..,..
Liechtenstein,LIE,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Liechtenstein,LIE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.270652609,3.983534723,4.232244412,3.692177857,..
Liechtenstein,LIE,Individuals using the Internet (% of population),IT.NET.USER.ZS,96.6411951,98.09390389,99.54661245,..,..
Liechtenstein,LIE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..
Liechtenstein,LIE,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..
Liechtenstein,LIE,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,109.2874299,117.6323756,122.7566138,124.695331,125.5898367
Lithuania,LTU,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100
Lithuania,LTU,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Lithuania,LTU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.810789319,3.904845879,3.966902878,4.137005929,..
Lithuania,LTU,Individuals using the Internet (% of population),IT.NET.USER.ZS,71.37805901,74.37664556,77.61525651,79.72258277,81.58186838
Lithuania,LTU,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.137748174,1.477505872,1.712070468,1.967419142,2.007150696
Lithuania,LTU,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,4,3.9,3.6,3.3,2.9
Lithuania,LTU,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,142.7088762,145.513378,153.2757272,163.8703457,168.8207501
Luxembourg,LUX,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100
Luxembourg,LUX,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Luxembourg,LUX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,16.02867957,15.22300151,15.09216281,15.33020808,..
Luxembourg,LUX,Individuals using the Internet (% of population),IT.NET.USER.ZS,96.37671417,98.13669867,97.36296032,97.06129871,97.12063569
Luxembourg,LUX,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.499754077,0.452817698,0.580999597,0.586416144,0.637730518
Luxembourg,LUX,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2.3,2.3,2.3,2.3,2.3
Luxembourg,LUX,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,142.3577966,131.8915037,134.1420148,132.1649331,135.7577766
"Macao SAR, China",MAC,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,..,..,..,..
"Macao SAR, China",MAC,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
"Macao SAR, China",MAC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..
"Macao SAR, China",MAC,Individuals using the Internet (% of population),IT.NET.USER.ZS,77.60013186,81.64298546,83.17408907,83.79408961,86.46792571
"Macao SAR, China",MAC,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..
"Macao SAR, China",MAC,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..
"Macao SAR, China",MAC,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,314.9218134,321.4517424,328.7904463,345.3245224,..
Madagascar,MDG,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,0.89999998,0.80000001,0.80000001,0.89999998,0.89999998
Madagascar,MDG,Access to electricity (% of population),EG.ELC.ACCS.ZS,20.5437088,22.9,24.1,25.51556015,26.9071846
Madagascar,MDG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.136997154,0.129346515,0.13687642,0.128320761,..
Madagascar,MDG,Individuals using the Internet (% of population),IT.NET.USER.ZS,4.17397219,4.713662899,..,15,..
Madagascar,MDG,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.604796547,0.594003322,0.58002235,0.605686111,0.62397202
Madagascar,MDG,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,41.3,40.3,39.3,38.2,37.2
Madagascar,MDG,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,44.12695456,32.12876245,34.14284,40.57034123,..
Malawi,MWI,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2.2,2.2,2.0999999,2,1.9
Malawi,MWI,Access to electricity (% of population),EG.ELC.ACCS.ZS,10.8,11,12.7,18.02,11.2
Malawi,MWI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.071661878,0.079045626,0.084888716,0.086533726,..
Malawi,MWI,Individuals using the Internet (% of population),IT.NET.USER.ZS,7.6,8,13.78216439,13.9,15.5
Malawi,MWI,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.634771027,0.641960496,0.764642848,0.847025846,1.124097445
Malawi,MWI,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,36.7,34.6,32.8,31.4,30.1
Malawi,MWI,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,39.21521754,41.72202909,43.98651266,39.00579484,47.78113633
Malaysia,MYS,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,97,96.900002,96.699997,96.400002,96.099998
Malaysia,MYS,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Malaysia,MYS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.682279042,7.451282159,7.165808462,7.600220413,..
Malaysia,MYS,Individuals using the Internet (% of population),IT.NET.USER.ZS,71.06406781,78.78830993,80.14047901,81.20104862,84.18714501
Malaysia,MYS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.503898666,1.384335563,1.100864726,0.96066525,1.033022625
Malaysia,MYS,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,6.9,7,7.1,7.2,7.3
Malaysia,MYS,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,145.6973848,141.6489819,136.1163217,134.5259947,139.5962795
Maldives,MDV,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,97.900002,98.199997,98.599998,98.800003,99.099998
Maldives,MDV,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.79016113,100,99.8,100,100
Maldives,MDV,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.967593875,3.680297789,3.666412838,3.703674976,..
Maldives,MDV,Individuals using the Internet (% of population),IT.NET.USER.ZS,54.46195515,59.09258997,63.18566588,..,..
Maldives,MDV,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..
Maldives,MDV,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,8.4,7.7,7.1,6.5,6
Maldives,MDV,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,162.6215886,170.7902219,181.3288423,166.3642921,155.9539168
Mali,MLI,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,0.89999998,0.89999998,0.89999998,0.89999998,0.89999998
Mali,MLI,Access to electricity (% of population),EG.ELC.ACCS.ZS,37.6,38.86705399,34.78,50.9,48.02124786
Mali,MLI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.195541292,0.24602782,0.272789703,0.294583928,..
Mali,MLI,Individuals using the Internet (% of population),IT.NET.USER.ZS,10.33,11.11218649,15.6,23,26
Mali,MLI,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.360162267,2.587226876,3.026635517,2.806944707,2.713526371
Mali,MLI,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,66.8,65.1,63.4,61.8,60.3
Mali,MLI,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,130.1634495,112.5365904,119.0233265,115.0846727,116.6214561
Malta,MLT,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100
Malta,MLT,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Malta,MLT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.70742361,2.964713323,3.247870188,3.198316241,..
Malta,MLT,Individuals using the Internet (% of population),IT.NET.USER.ZS,75.96001898,78.0751488,81.01191108,81.65804429,85.77856081
Malta,MLT,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.467203717,0.510420195,0.490383374,0.452927414,0.554908055
Malta,MLT,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,5.7,5.7,5.7,5.7,5.7
Malta,MLT,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,120.8972712,134.252242,138.093955,140.2039395,144.0568429
Marshall Islands,MHL,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,62.799999,63.799999,64.199997,64.800003,65.099998
Marshall Islands,MHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,92.5827179,93.39620972,94.21553802,95.82923126,97.44360352
Marshall Islands,MHL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.611238772,3.118341043,3.100614955,3.252756283,..
Marshall Islands,MHL,Individuals using the Internet (% of population),IT.NET.USER.ZS,19.2824418,29.78777936,38.70116262,..,..
Marshall Islands,MHL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..
Marshall Islands,MHL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,29.1,28.4,27.7,26.9,26.3
Marshall Islands,MHL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,26.98514946,..,27.55864825,..,..
Mauritania,MRT,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,43.5,43.299999,43.299999,43.299999,43.400002
Mauritania,MRT,Access to electricity (% of population),EG.ELC.ACCS.ZS,39.5,41.33416367,42.9,44.29382706,45.81206894
Mauritania,MRT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.729060397,0.674907747,0.887315176,0.908407126,..
Mauritania,MRT,Individuals using the Internet (% of population),IT.NET.USER.ZS,15.19912669,18,20.80096366,..,..
Mauritania,MRT,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.103123669,2.090786149,2.042273411,2.112482087,1.980663209
Mauritania,MRT,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,55,53.8,52.6,51.5,50.2
Mauritania,MRT,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,90.06949804,86.80541261,95.13345958,103.7060504,104.090067
Mauritius,MUS,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100
Mauritius,MUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.4298172,99.54343414,99.61,99.42006683,100
Mauritius,MUS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.136372817,3.197535681,3.305359031,3.264040313,..
Mauritius,MUS,Individuals using the Internet (% of population),IT.NET.USER.ZS,50.13931848,52.19132594,55.4032403,58.5961697,61.72995515
Mauritius,MUS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.146135699,0.179867285,0.171040746,0.162491818,0.155938299
Mauritius,MUS,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,12.8,12.8,13.2,13.7,14.3
Mauritius,MUS,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,139.9254916,143.755473,145.4726338,151.3591149,147.0148102
Mexico,MEX,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,84.599998,84.699997,84.699997,84.699997,84.800003
Mexico,MEX,Access to electricity (% of population),EG.ELC.ACCS.ZS,99,99.5,100,99.5,100
Mexico,MEX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.87819451,3.885809372,3.781215828,3.741477725,..
Mexico,MEX,Individuals using the Internet (% of population),IT.NET.USER.ZS,57.43104299,59.540446,63.85224909,65.77263448,70.06991047
Mexico,MEX,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.466676122,0.495064414,0.436510296,0.477517407,0.52348249
Mexico,MEX,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,13.9,13.5,13,12.6,12.2
Mexico,MEX,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,88.37175565,90.59237542,91.62670695,95.2316028,95.66159745
"Micronesia, Fed. Sts.",FSM,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,12.3,12.5,12.5,12.4,12.5
"Micronesia, Fed. Sts.",FSM,Access to electricity (% of population),EG.ELC.ACCS.ZS,74.47687531,76.57017517,78.58091736,80.40616608,82.11694336
"Micronesia, Fed. Sts.",FSM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.377587569,1.542439777,1.525197154,1.598011364,..
"Micronesia, Fed. Sts.",FSM,Individuals using the Internet (% of population),IT.NET.USER.ZS,31.50108128,33.35216255,35.30405287,..,..
"Micronesia, Fed. Sts.",FSM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,24.2,23.5,22.7,22.1,21.5
"Micronesia, Fed. Sts.",FSM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,20.66669728,21.24211768,20.73767035,..,..
Moldova,MDA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,94.900002,95.199997,95.300003,95.599998,95.699997
Moldova,MDA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,99.98,99.99,100
Moldova,MDA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.829393233,2.904891566,2.961717622,3.171832063,..
Moldova,MDA,Individuals using the Internet (% of population),IT.NET.USER.ZS,69.00000447,70.99999911,76.12451989,..,..
Moldova,MDA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.297625495,0.340329873,0.319318626,0.32637511,0.355073047
Moldova,MDA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,13.6,13.3,13.1,12.9,12.7
Moldova,MDA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,91.21617904,93.17465849,92.28905501,89.75768174,89.37944428
Monaco,MCO,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100
Monaco,MCO,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Monaco,MCO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..
Monaco,MCO,Individuals using the Internet (% of population),IT.NET.USER.ZS,93.36330202,95.20817797,97.05297684,..,..
Monaco,MCO,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..
Monaco,MCO,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2.9,2.8,2.7,2.6,2.5
Monaco,MCO,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,90.19566255,87.46256895,85.89810377,84.50700584,86.70311056
Mongolia,MNG,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,44.099998,46.200001,47.599998,49.799999,51.599998
Mongolia,MNG,Access to electricity (% of population),EG.ELC.ACCS.ZS,88.05883789,91.00872803,93.87606049,98.1,99.12526703
Mongolia,MNG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.769680363,5.944984194,6.252834169,6.725098053,..
Mongolia,MNG,Individuals using the Internet (% of population),IT.NET.USER.ZS,22.50000413,22.2657705,23.71426517,47.13000188,51.07999408
Mongolia,MNG,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.865841302,0.863495191,0.765300911,0.730921186,0.707609532
Mongolia,MNG,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,16.6,15.9,15.1,14.4,13.8
Mongolia,MNG,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,102.3251098,110.1823278,124.805205,133.1783386,137.0136492
Montenegro,MNE,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,61.5,61.599998,61.900002,62.099998,62.200001
Montenegro,MNE,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Montenegro,MNE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.793242563,3.390631252,3.583060319,4.049968902,..
Montenegro,MNE,Individuals using the Internet (% of population),IT.NET.USER.ZS,68.11978601,69.88164684,71.27233254,71.51710049,73.47666575
Montenegro,MNE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.40371624,1.411279816,1.362776386,1.43362923,1.40106975
Montenegro,MNE,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,3.3,3,2.6,2.4,2.1
Montenegro,MNE,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,160.7592877,165.9184968,166.4651995,180.6938097,183.2837304
Morocco,MAR,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,97.699997,97.800003,97.900002,98,98.099998
Morocco,MAR,Access to electricity (% of population),EG.ELC.ACCS.ZS,97.3,97.8,100,98.1,99.6
Morocco,MAR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.821795354,1.795806751,1.852941845,1.850726784,..
Morocco,MAR,Individuals using the Internet (% of population),IT.NET.USER.ZS,57.07999935,58.27123642,61.76221201,64.80386519,74.37631447
Morocco,MAR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.230153348,3.219526441,3.183041239,3.118587555,3.09993597
Morocco,MAR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,20.2,19.1,18.2,17.4,16.7
Morocco,MAR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,124.279337,118.1848162,123.4247246,124.1715549,127.9529984
Mozambique,MOZ,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,4,4.1999998,4.4000001,4.5,4.9000001
Mozambique,MOZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,24,26.2693119,24.3,31.1,29.61616135
Mozambique,MOZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.208564448,0.208049391,0.210129447,0.225115201,..
Mozambique,MOZ,Individuals using the Internet (% of population),IT.NET.USER.ZS,6.5,7,7.8,10.4,15.1
Mozambique,MOZ,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.840285274,0.929584557,0.987964415,1.335336546,1.419986943
Mozambique,MOZ,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,61.3,59.4,57.5,56,54.3
Mozambique,MOZ,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,74.45799316,53.99077066,41.45170351,47.71577872,48.65094674
Myanmar,MMR,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,20.200001,22.9,25.299999,27.9,30.299999
Myanmar,MMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,60.5,55.6,69.8148366,66.17798615,68.35665131
Myanmar,MMR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.360853051,0.412666941,0.588207515,0.605492803,..
Myanmar,MMR,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,23.62108195,..,..
Myanmar,MMR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,4.301367428,4.086562921,3.648932114,2.307457006,2.09498789
Myanmar,MMR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,41,39.7,38.5,37.2,36.1
Myanmar,MMR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,77.81539875,95.3647362,89.81715795,113.8444919,..
Namibia,NAM,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,44.299999,44.799999,45.5,45.900002,46.299999
Namibia,NAM,Access to electricity (% of population),EG.ELC.ACCS.ZS,51.6,49.7,52.5,53.96953964,55.19511795
Namibia,NAM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.844571323,1.848990095,1.802197016,1.735898378,..
Namibia,NAM,Individuals using the Internet (% of population),IT.NET.USER.ZS,25.68785182,31.03334594,36.83740647,40,40.5
Namibia,NAM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,4.405391055,3.772549964,3.34616995,3.140659563,3.092932642
Namibia,NAM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,33.3,32.8,32.2,31.7,30.9
Namibia,NAM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,110.1478506,112.803281,111.552451,103.3739724,103.2494698
Nauru,NRU,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100
Nauru,NRU,Access to electricity (% of population),EG.ELC.ACCS.ZS,99,99.65935516,99.88204956,99.91926575,100
Nauru,NRU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.819741662,5.728470498,6.618133686,6.555534744,..
Nauru,NRU,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,62.38512451,..,..
Nauru,NRU,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..
Nauru,NRU,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,27.4,26.7,26,25.3,24.6
Nauru,NRU,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,90.53260137,94.51073986,94.58053533,..,..
Nepal,NPL,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,27.700001,28.6,29.299999,30.200001,31
Nepal,NPL,Access to electricity (% of population),EG.ELC.ACCS.ZS,83.52746582,90.7,89.92308044,93.92,89.9
